"lat","lon","pc_code","pc_location","pc_name"
35.85370617,69.27501425,0909252,"خواجه اولیا","مسجد جامع خواجه اولیا"
36.21844866,69.24132203,0910151,"فلول","لیسه فلول"
36.20021729,69.13339855,0910152,"چپه","مکتب چپه"
36.21740403,69.2513294,0910156,"فلول علیا","مسجد خلیفه"
36.35015046,69.00869453,0910157,"بولک پشته","لیسه بولک"
36.23668586,69.00124473,0910159,"مریم چشمه","مسجد مریم چشمه"
36.10855794,69.13346914,0910160,"شورچه","مکتب شورچه"
35.61251858,69.50296035,0912175,"لکر مار","مسجد لکر مار"
35.6286386,69.6322353,0912176,"سمندان","مکتب سمندان"
35.63255114,69.66356222,0912179,"قلکها","مسجد قلکها"
35.96509964,69.50966427,0913208,"بازار","مکتب لیسه بازار"
36.04842209,69.52591259,0913209,"میان شهر","مکتب لیسه میان شهر"
35.9096527,69.49925132,0913211,"دهنه","مکتب لیسه دهنه"
36.00701467,69.51644041,0913212,"بهارک","مکتب متوسطه بهارک"
36.02679803,69.56053814,0913216,"گرم آبه","مکتب گرم آبه"
